id,type,latitude,longitude,name,type_lieu,nombre_tables,source_count,fiabilite_count,country,city,indoor,access,website,lien_google_maps,lien_openstreetmap
4223553698,node,37.4137549,-5.9244965,,table_publique_parc,3,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=37.4137549,-5.9244965",https://www.openstreetmap.org/node/4223553698
6163444723,node,43.5338557,1.5186489,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=43.5338557,1.5186489",https://www.openstreetmap.org/node/6163444723
6225103733,node,43.5409063,1.4856661,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=43.5409063,1.4856661",https://www.openstreetmap.org/node/6225103733
6511954174,node,43.2298093,5.4439006,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=43.2298093,5.4439006",https://www.openstreetmap.org/node/6511954174
7556024965,node,43.5392466,1.5158831,,autre,1,osm_tag,exact,,,,private,,"https://www.google.com/maps/search/?api=1&query=43.5392466,1.5158831",https://www.openstreetmap.org/node/7556024965
8245830001,node,41.438836,2.2193172,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=41.438836,2.2193172",https://www.openstreetmap.org/node/8245830001
8932975234,node,43.9636355,6.512469,,table_publique_parc,1,osm_tag,exact,,,,yes,,"https://www.google.com/maps/search/?api=1&query=43.9636355,6.512469",https://www.openstreetmap.org/node/8932975234
10000056462,node,41.0688746,1.0655072,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=41.0688746,1.0655072",https://www.openstreetmap.org/node/10000056462
10910893767,node,43.3183992,-0.366029,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=43.3183992,-0.366029",https://www.openstreetmap.org/node/10910893767
10965533074,node,43.6662843,7.1157829,,table_publique_parc,2,osm_tag,exact,,,,yes,,"https://www.google.com/maps/search/?api=1&query=43.6662843,7.1157829",https://www.openstreetmap.org/node/10965533074
11252521005,node,43.622493,7.0437014,,table_publique_parc,2,osm_tag,exact,,,,yes,,"https://www.google.com/maps/search/?api=1&query=43.622493,7.0437014",https://www.openstreetmap.org/node/11252521005
11252923698,node,44.2262884,6.9287699,,table_publique_parc,2,osm_tag,exact,,,,yes,,"https://www.google.com/maps/search/?api=1&query=44.2262884,6.9287699",https://www.openstreetmap.org/node/11252923698
11280271607,node,43.6147932,6.9702043,,autre,3,osm_tag,exact,,,,private,,"https://www.google.com/maps/search/?api=1&query=43.6147932,6.9702043",https://www.openstreetmap.org/node/11280271607
11364204316,node,41.43738,2.216974,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=41.43738,2.216974",https://www.openstreetmap.org/node/11364204316
11492136693,node,40.2557536,-3.6949302,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=40.2557536,-3.6949302",https://www.openstreetmap.org/node/11492136693
11492136694,node,40.2557533,-3.6949762,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=40.2557533,-3.6949762",https://www.openstreetmap.org/node/11492136694
11492136695,node,40.2557531,-3.6950222,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=40.2557531,-3.6950222",https://www.openstreetmap.org/node/11492136695
11967682349,node,42.7099963,2.8409462,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=42.7099963,2.8409462",https://www.openstreetmap.org/node/11967682349
11967682350,node,42.7099757,2.8408456,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=42.7099757,2.8408456",https://www.openstreetmap.org/node/11967682350
12253063154,node,43.2554053,-0.2864851,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=43.2554053,-0.2864851",https://www.openstreetmap.org/node/12253063154
12253063155,node,43.255423,-0.2864462,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=43.255423,-0.2864462",https://www.openstreetmap.org/node/12253063155
12823947007,node,42.6888955,2.8679386,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=42.6888955,2.8679386",https://www.openstreetmap.org/node/12823947007
12823947008,node,42.6887555,2.8673699,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=42.6887555,2.8673699",https://www.openstreetmap.org/node/12823947008
12824049620,node,43.6189633,7.0457983,,table_publique_parc,2,osm_tag,exact,,,,yes,,"https://www.google.com/maps/search/?api=1&query=43.6189633,7.0457983",https://www.openstreetmap.org/node/12824049620
12872084889,node,43.9157511,1.3695413,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=43.9157511,1.3695413",https://www.openstreetmap.org/node/12872084889
12872084891,node,43.9158743,1.3691597,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=43.9158743,1.3691597",https://www.openstreetmap.org/node/12872084891
12872084892,node,43.9157245,1.3699577,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=43.9157245,1.3699577",https://www.openstreetmap.org/node/12872084892
12872116907,node,43.915142,1.371163,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=43.915142,1.371163",https://www.openstreetmap.org/node/12872116907
12911241102,node,41.6661781,9.3793344,,autre,1,osm_tag,exact,,,,customers,,"https://www.google.com/maps/search/?api=1&query=41.6661781,9.3793344",https://www.openstreetmap.org/node/12911241102
13288615767,node,40.6775553,-3.9779193,,table_publique_parc,2,osm_tag,exact,,,,yes,,"https://www.google.com/maps/search/?api=1&query=40.6775553,-3.9779193",https://www.openstreetmap.org/node/13288615767
13781787413,node,40.5365962,-3.6387511,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=40.5365962,-3.6387511",https://www.openstreetmap.org/node/13781787413
181094496,way,43.266382,3.3351172,,table_publique_parc,3,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=43.266382,3.3351172",https://www.openstreetmap.org/way/181094496
904555042,way,42.6746167,2.8993239,,table_publique_parc,6,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=42.6746167,2.8993239",https://www.openstreetmap.org/way/904555042
4282328466,node,47.4707411,-2.467205,,table_publique_parc,4,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=47.4707411,-2.467205",https://www.openstreetmap.org/node/4282328466
4282328485,node,47.4723235,-2.46418,,table_publique_parc,2,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=47.4723235,-2.46418",https://www.openstreetmap.org/node/4282328485
4313731120,node,48.4615598,-2.6308931,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.4615598,-2.6308931",https://www.openstreetmap.org/node/4313731120
5606482965,node,47.33337,-2.3893286,,table_publique_parc,2,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=47.33337,-2.3893286",https://www.openstreetmap.org/node/5606482965
762083772,way,47.2075308,-1.5430521,,table_publique_parc,2,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=47.2075308,-1.5430521",https://www.openstreetmap.org/way/762083772
4331513283,node,45.6625583,2.9487768,,autre,4,osm_tag,exact,,,,customers,,"https://www.google.com/maps/search/?api=1&query=45.6625583,2.9487768",https://www.openstreetmap.org/node/4331513283
8423622316,node,46.1342012,3.4577865,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=46.1342012,3.4577865",https://www.openstreetmap.org/node/8423622316
8930376986,node,45.165638,1.9784564,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=45.165638,1.9784564",https://www.openstreetmap.org/node/8930376986
10696671452,node,45.4782862,4.9999514,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=45.4782862,4.9999514",https://www.openstreetmap.org/node/10696671452
1420771458,way,44.4368049,4.5784507,,table_publique_parc,9,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=44.4368049,4.5784507",https://www.openstreetmap.org/way/1420771458
9912876708,node,44.5189858,5.7988575,,autre,3,osm_tag,exact,,,,customers,,"https://www.google.com/maps/search/?api=1&query=44.5189858,5.7988575",https://www.openstreetmap.org/node/9912876708
10748560121,node,46.0325549,8.94126,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=46.0325549,8.94126",https://www.openstreetmap.org/node/10748560121
10800045151,node,45.908943,6.4521363,,autre,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=45.908943,6.4521363",https://www.openstreetmap.org/node/10800045151
12651020507,node,45.1654835,5.7334415,,table_publique_parc,2,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=45.1654835,5.7334415",https://www.openstreetmap.org/node/12651020507
1165177501,way,45.2844077,5.6451966,,table_publique_parc,4,osm_tag,exact,,,,yes,,"https://www.google.com/maps/search/?api=1&query=45.2844077,5.6451966",https://www.openstreetmap.org/way/1165177501
1315755979,way,45.4314427,6.9728568,,table_publique_parc,5,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=45.4314427,6.9728568",https://www.openstreetmap.org/way/1315755979
1434211156,way,45.522959,9.3232264,,table_publique_parc,2,osm_tag,exact,,,,yes,,"https://www.google.com/maps/search/?api=1&query=45.522959,9.3232264",https://www.openstreetmap.org/way/1434211156
4196364236,node,48.7942434,2.3324505,,table_publique_parc,2,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.7942434,2.3324505",https://www.openstreetmap.org/node/4196364236
8729005987,node,47.3202037,5.0448327,,table_publique_parc,2,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=47.3202037,5.0448327",https://www.openstreetmap.org/node/8729005987
8773061861,node,48.8349463,2.3561422,,table_publique_parc,2,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.8349463,2.3561422",https://www.openstreetmap.org/node/8773061861
12088595664,node,48.7684371,2.3186335,,table_publique_parc,1,osm_tag,exact,,,,yes,,"https://www.google.com/maps/search/?api=1&query=48.7684371,2.3186335",https://www.openstreetmap.org/node/12088595664
12104526463,node,48.8342717,2.2562138,,table_publique_parc,1,osm_tag,exact,,,,yes,,"https://www.google.com/maps/search/?api=1&query=48.8342717,2.2562138",https://www.openstreetmap.org/node/12104526463
617626785,way,48.8723457,2.2618661,,autre,3,osm_tag,exact,,,,private,,"https://www.google.com/maps/search/?api=1&query=48.8723457,2.2618661",https://www.openstreetmap.org/way/617626785
661828364,way,48.8445113,2.3869973,,table_publique_parc,2,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.8445113,2.3869973",https://www.openstreetmap.org/way/661828364
882328187,way,48.8389648,2.4224274,,table_publique_parc,2,osm_tag,exact,,,,yes,,"https://www.google.com/maps/search/?api=1&query=48.8389648,2.4224274",https://www.openstreetmap.org/way/882328187
882328188,way,48.8392082,2.422824,,table_publique_parc,1,osm_tag,exact,,,,yes,,"https://www.google.com/maps/search/?api=1&query=48.8392082,2.422824",https://www.openstreetmap.org/way/882328188
882328189,way,48.839303,2.4226561,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.839303,2.4226561",https://www.openstreetmap.org/way/882328189
1284440621,node,47.4935809,7.5564319,,table_publique_parc,2,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=47.4935809,7.5564319",https://www.openstreetmap.org/node/1284440621
6389434571,node,47.1462742,7.2666394,,table_publique_parc,2,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=47.1462742,7.2666394",https://www.openstreetmap.org/node/6389434571
9522592982,node,47.1463097,7.266707,,table_publique_parc,2,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=47.1463097,7.266707",https://www.openstreetmap.org/node/9522592982
11034026705,node,46.8710603,7.5530428,,table_publique_parc,1,osm_tag,exact,,,,yes,,"https://www.google.com/maps/search/?api=1&query=46.8710603,7.5530428",https://www.openstreetmap.org/node/11034026705
11663658493,node,47.3721927,6.8972517,,table_publique_parc,1,osm_tag,exact,,,,yes,,"https://www.google.com/maps/search/?api=1&query=47.3721927,6.8972517",https://www.openstreetmap.org/node/11663658493
437036650,way,47.371364,7.3593442,,table_publique_parc,2,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=47.371364,7.3593442",https://www.openstreetmap.org/way/437036650
923177511,way,46.8669046,7.0151347,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=46.8669046,7.0151347",https://www.openstreetmap.org/way/923177511
197486843,node,47.6606831,9.356469,,table_publique_parc,4,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=47.6606831,9.356469",https://www.openstreetmap.org/node/197486843
1403034270,node,47.0486711,8.3080451,,table_publique_parc,2,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=47.0486711,8.3080451",https://www.openstreetmap.org/node/1403034270
4489514896,node,47.6719582,9.3744686,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=47.6719582,9.3744686",https://www.openstreetmap.org/node/4489514896
4599060636,node,46.9802098,8.3395458,,autre,2,osm_tag,exact,,,,customers,,"https://www.google.com/maps/search/?api=1&query=46.9802098,8.3395458",https://www.openstreetmap.org/node/4599060636
4961745873,node,47.3772205,8.5162099,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=47.3772205,8.5162099",https://www.openstreetmap.org/node/4961745873
5503626225,node,47.0621691,8.308969,,table_publique_parc,2,osm_tag,exact,,,,yes,,"https://www.google.com/maps/search/?api=1&query=47.0621691,8.308969",https://www.openstreetmap.org/node/5503626225
6631435641,node,47.4528292,8.5272258,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=47.4528292,8.5272258",https://www.openstreetmap.org/node/6631435641
8670736667,node,47.4479818,9.1053031,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=47.4479818,9.1053031",https://www.openstreetmap.org/node/8670736667
9021255643,node,47.4405742,9.143669,,table_publique_parc,2,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=47.4405742,9.143669",https://www.openstreetmap.org/node/9021255643
10712279123,node,47.7014885,9.0591717,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=47.7014885,9.0591717",https://www.openstreetmap.org/node/10712279123
12170687443,node,47.4162404,8.5515207,,table_publique_parc,2,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=47.4162404,8.5515207",https://www.openstreetmap.org/node/12170687443
1271248300,way,47.554452,7.9315912,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=47.554452,7.9315912",https://www.openstreetmap.org/way/1271248300
1287477157,way,47.4228375,8.5478374,Freizeitanlage Seebach,table_publique_parc,1,osm_tag,exact,,,,yes,,"https://www.google.com/maps/search/?api=1&query=47.4228375,8.5478374",https://www.openstreetmap.org/way/1287477157
888510914,way,48.2643525,7.4307957,,table_publique_parc,2,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.2643525,7.4307957",https://www.openstreetmap.org/way/888510914
3657665931,node,48.7744635,9.1454725,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.7744635,9.1454725",https://www.openstreetmap.org/node/3657665931
4387431130,node,48.8613546,8.1979451,,table_publique_parc,2,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.8613546,8.1979451",https://www.openstreetmap.org/node/4387431130
4416620169,node,48.789189,9.3435698,,table_publique_parc,2,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.789189,9.3435698",https://www.openstreetmap.org/node/4416620169
4416620170,node,48.7891564,9.3434756,,table_publique_parc,2,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.7891564,9.3434756",https://www.openstreetmap.org/node/4416620170
4416620171,node,48.7904491,9.3386521,,table_publique_parc,2,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.7904491,9.3386521",https://www.openstreetmap.org/node/4416620171
4422214384,node,48.6891479,9.1584819,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.6891479,9.1584819",https://www.openstreetmap.org/node/4422214384
4580263716,node,48.6993865,9.3052563,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.6993865,9.3052563",https://www.openstreetmap.org/node/4580263716
4580263717,node,48.7006674,9.3149188,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.7006674,9.3149188",https://www.openstreetmap.org/node/4580263717
4580263719,node,48.7130876,9.3886311,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.7130876,9.3886311",https://www.openstreetmap.org/node/4580263719
4584342458,node,48.7618087,9.1607999,,table_publique_parc,2,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.7618087,9.1607999",https://www.openstreetmap.org/node/4584342458
4986605904,node,47.9773894,7.8250938,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=47.9773894,7.8250938",https://www.openstreetmap.org/node/4986605904
5141334010,node,48.7943935,9.1907106,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.7943935,9.1907106",https://www.openstreetmap.org/node/5141334010
5592110196,node,47.7567589,8.8199971,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=47.7567589,8.8199971",https://www.openstreetmap.org/node/5592110196
5794428755,node,47.9919441,7.8566219,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=47.9919441,7.8566219",https://www.openstreetmap.org/node/5794428755
5893502040,node,47.966432,7.8184524,,table_publique_parc,2,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=47.966432,7.8184524",https://www.openstreetmap.org/node/5893502040
6846969794,node,47.7437264,8.9832525,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=47.7437264,8.9832525",https://www.openstreetmap.org/node/6846969794
8697067429,node,48.4071933,9.9544529,,table_publique_parc,1,osm_tag,exact,,,,yes,,"https://www.google.com/maps/search/?api=1&query=48.4071933,9.9544529",https://www.openstreetmap.org/node/8697067429
8728388421,node,48.7792397,8.9518007,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.7792397,8.9518007",https://www.openstreetmap.org/node/8728388421
8728399971,node,48.7750197,8.9446689,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.7750197,8.9446689",https://www.openstreetmap.org/node/8728399971
8728408423,node,48.7714656,8.9411575,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.7714656,8.9411575",https://www.openstreetmap.org/node/8728408423
8728433218,node,48.7674054,8.9329848,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.7674054,8.9329848",https://www.openstreetmap.org/node/8728433218
8728439437,node,48.7637483,8.9351139,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.7637483,8.9351139",https://www.openstreetmap.org/node/8728439437
8728468131,node,48.7713047,8.9289908,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.7713047,8.9289908",https://www.openstreetmap.org/node/8728468131
8728496479,node,48.774808,8.9011478,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.774808,8.9011478",https://www.openstreetmap.org/node/8728496479
9028564017,node,48.7958651,9.1718215,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.7958651,9.1718215",https://www.openstreetmap.org/node/9028564017
9167249510,node,47.9844957,7.8325901,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=47.9844957,7.8325901",https://www.openstreetmap.org/node/9167249510
9742084543,node,48.7362726,9.2314648,,table_publique_parc,1,osm_tag,exact,,,,yes,,"https://www.google.com/maps/search/?api=1&query=48.7362726,9.2314648",https://www.openstreetmap.org/node/9742084543
10137737000,node,48.5364591,8.0849036,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.5364591,8.0849036",https://www.openstreetmap.org/node/10137737000
10862593455,node,48.5564818,9.2873202,Pappelweg,autre,2,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.5564818,9.2873202",https://www.openstreetmap.org/node/10862593455
10865416383,node,48.5407972,9.2719117,Bräuchlepark,autre,1,osm_tag,exact,,,,yes,,"https://www.google.com/maps/search/?api=1&query=48.5407972,9.2719117",https://www.openstreetmap.org/node/10865416383
11358795148,node,48.5294678,9.3108427,,table_publique_parc,2,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.5294678,9.3108427",https://www.openstreetmap.org/node/11358795148
12003319652,node,48.5904494,8.1582316,,autre,1,osm_tag,exact,,,,customers,,"https://www.google.com/maps/search/?api=1&query=48.5904494,8.1582316",https://www.openstreetmap.org/node/12003319652
12125599335,node,48.8674759,9.6318835,,table_publique_parc,2,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.8674759,9.6318835",https://www.openstreetmap.org/node/12125599335
12154144307,node,48.8455956,8.4963336,,table_publique_parc,1,osm_tag,exact,,,,yes,,"https://www.google.com/maps/search/?api=1&query=48.8455956,8.4963336",https://www.openstreetmap.org/node/12154144307
12176963507,node,48.7228423,9.158372,,table_publique_parc,1,osm_tag,exact,,,,yes,,"https://www.google.com/maps/search/?api=1&query=48.7228423,9.158372",https://www.openstreetmap.org/node/12176963507
13121911758,node,48.1577579,8.6446906,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.1577579,8.6446906",https://www.openstreetmap.org/node/13121911758
13121923702,node,48.1577053,8.6446304,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.1577053,8.6446304",https://www.openstreetmap.org/node/13121923702
13713277218,node,48.7755328,9.1468503,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.7755328,9.1468503",https://www.openstreetmap.org/node/13713277218
521547200,way,48.8339583,9.1904179,,table_publique_parc,2,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.8339583,9.1904179",https://www.openstreetmap.org/way/521547200
625935807,way,48.4576012,7.9365216,,table_publique_parc,4,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.4576012,7.9365216",https://www.openstreetmap.org/way/625935807
686948417,way,47.9549665,9.651046,,autre,3,osm_tag,exact,,,,customers,,"https://www.google.com/maps/search/?api=1&query=47.9549665,9.651046",https://www.openstreetmap.org/way/686948417
1059439894,way,47.7704288,9.6057037,,table_publique_parc,2,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=47.7704288,9.6057037",https://www.openstreetmap.org/way/1059439894
1072754820,way,48.5508425,8.7151825,,table_publique_parc,2,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.5508425,8.7151825",https://www.openstreetmap.org/way/1072754820
1375419908,way,48.5171231,9.2482936,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.5171231,9.2482936",https://www.openstreetmap.org/way/1375419908
1381905857,way,48.5261758,9.356062,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.5261758,9.356062",https://www.openstreetmap.org/way/1381905857
1381905875,way,48.5260433,9.3557652,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.5260433,9.3557652",https://www.openstreetmap.org/way/1381905875
1462973645,way,48.4936348,9.3949412,,autre,1,osm_tag,exact,,,,private,,"https://www.google.com/maps/search/?api=1&query=48.4936348,9.3949412",https://www.openstreetmap.org/way/1462973645
12706375,relation,48.7772703,8.9034528,"TT-Platten Friedrich-Silcher-Schule, Malmsheim",table_publique_parc,3,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=48.7772703,8.9034528",https://www.openstreetmap.org/relation/12706375
3262128175,node,51.3701097,-0.4577307,,table_publique_parc,2,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=51.3701097,-0.4577307",https://www.openstreetmap.org/node/3262128175
4771420350,node,52.8482158,-1.3981637,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=52.8482158,-1.3981637",https://www.openstreetmap.org/node/4771420350
4879911203,node,49.339593,-0.7742371,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=49.339593,-0.7742371",https://www.openstreetmap.org/node/4879911203
5774610479,node,51.7895932,-0.7909378,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=51.7895932,-0.7909378",https://www.openstreetmap.org/node/5774610479
8270674005,node,50.848485,-0.7686304,,table_publique_parc,2,osm_tag,exact,,,,yes,,"https://www.google.com/maps/search/?api=1&query=50.848485,-0.7686304",https://www.openstreetmap.org/node/8270674005
9796708524,node,51.8947186,-2.0702275,,table_publique_parc,2,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=51.8947186,-2.0702275",https://www.openstreetmap.org/node/9796708524
11020904220,node,51.5742826,-2.9573737,,indoor,2,osm_tag,exact,,Newport,yes,customers,https://www.newportlive.co.uk/en/venues/regional-pool-and-tennis-centre/,"https://www.google.com/maps/search/?api=1&query=51.5742826,-2.9573737",https://www.openstreetmap.org/node/11020904220
11414409133,node,49.2005874,-0.3519363,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=49.2005874,-0.3519363",https://www.openstreetmap.org/node/11414409133
12270713898,node,49.4479756,1.0804614,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=49.4479756,1.0804614",https://www.openstreetmap.org/node/12270713898
13687301354,node,51.3701476,-0.4576847,,table_publique_parc,2,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=51.3701476,-0.4576847",https://www.openstreetmap.org/node/13687301354
695857195,way,52.7810889,-1.1333198,,table_publique_parc,2,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=52.7810889,-1.1333198",https://www.openstreetmap.org/way/695857195
1411228207,way,49.635117,-1.6107438,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=49.635117,-1.6107438",https://www.openstreetmap.org/way/1411228207
1456381762,way,52.3711595,-0.232398,,table_publique_parc,2,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=52.3711595,-0.232398",https://www.openstreetmap.org/way/1456381762
6693569152,node,51.0093312,5.6060759,,table_publique_parc,1,osm_tag,exact,,,,,,"https://www.google.com/maps/search/?api=1&query=51.0093312,5.6060759",https://www.openstreetmap.org/node/6693569152
