club_nom,pays,url,latitude,longitude
JANZÉ TENNIS DE TABLE,France,https://www.google.com/maps/search/?api=1&query=%22JANZ%C3%89+TENNIS+DE+TABLE%22+tennis+de+table+France,47.959719,-1.494619
JARZE VILLAGES  TENNIS DE TABLE ,France,https://www.google.com/maps/search/?api=1&query=%22JARZE+VILLAGES++TENNIS+DE+TABLE+%22+tennis+de+table+France,47.553083,-0.227981
JAUMEGARDE TENNIS DE TABLE,France,https://www.google.com/maps/search/?api=1&query=%22JAUMEGARDE+TENNIS+DE+TABLE%22+tennis+de+table+France,49.710814,0.906029
JCOR JANNEYRIAS Tennis de Table,France,https://www.google.com/maps/search/?api=1&query=%22JCOR+JANNEYRIAS+Tennis+de+Table%22+tennis+de+table+France,45.755377,5.108971
JEANNE D ARC PLEUCADEUC,France,https://www.google.com/maps/search/?api=1&query=%22JEANNE+D+ARC+PLEUCADEUC%22+tennis+de+table+France,47.758841,-2.371673
Jeanne D'ARC EVREUX,France,https://www.google.com/maps/search/?api=1&query=%22Jeanne+D%27ARC+EVREUX%22+tennis+de+table+France,49.018961,1.136430
JEREZ,Espagne,https://www.google.com/maps/search/?api=1&query=%22JEREZ%22+tenis+de+mesa+Espa%C3%B1a,36.681694,-6.137740
JEUMONT PPC,France,https://www.google.com/maps/search/?api=1&query=%22JEUMONT+PPC%22+tennis+de+table+France,50.305556,4.094554
JEUNESSE ET CULTURE MONTFERRAND,France,https://www.google.com/maps/search/?api=1&query=%22JEUNESSE+ET+CULTURE+MONTFERRAND%22+tennis+de+table+France,47.187385,5.910648
JEUNESSE PONG.VALLIQUERVILL,France,https://www.google.com/maps/search/?api=1&query=%22JEUNESSE+PONG.VALLIQUERVILL%22+tennis+de+table+France,49.612171,0.689557
JOB TT,France,https://www.google.com/maps/search/?api=1&query=%22JOB+TT%22+tennis+de+table+France,45.618231,3.747594
JOEUF Tennis de Table,France,https://www.google.com/maps/search/?api=1&query=%22JOEUF+Tennis+de+Table%22+tennis+de+table+France,49.234560,6.014430
JOHN DEERE SARAN OMSP.,France,https://www.google.com/maps/search/?api=1&query=%22JOHN+DEERE+SARAN+OMSP.%22+tennis+de+table+France,47.915115,1.910258
JOINVILLE TENNIS DE TABLE,France,https://www.google.com/maps/search/?api=1&query=%22JOINVILLE+TENNIS+DE+TABLE%22+tennis+de+table+France,48.443797,5.154660
Jonzac CP,France,https://www.google.com/maps/search/?api=1&query=%22Jonzac+CP%22+tennis+de+table+France,45.446369,-0.435967
JOSASSIEN TT,France,https://www.google.com/maps/search/?api=1&query=%22JOSASSIEN+TT%22+tennis+de+table+France,48.762562,2.172654
JOUY LE MOUTIER-VAUREAL TT,France,https://www.google.com/maps/search/?api=1&query=%22JOUY+LE+MOUTIER-VAUREAL+TT%22+tennis+de+table+France,49.021729,2.028695
JOVEENNE LANGUEUROISE E.S.,France,https://www.google.com/maps/search/?api=1&query=%22JOVEENNE+LANGUEUROISE+E.S.%22+tennis+de+table+France,47.494720,-1.413798
JS CUGNAUX/VILLENEUVE TOLOSANE,France,https://www.google.com/maps/search/?api=1&query=%22JS+CUGNAUX%2FVILLENEUVE+TOLOSANE%22+tennis+de+table+France,43.523230,1.356959
JUBLAINS A.S.J.T.T,France,https://www.google.com/maps/search/?api=1&query=%22JUBLAINS+A.S.J.T.T%22+tennis+de+table+France,48.255367,-0.496887
JUMP,France,https://www.google.com/maps/search/?api=1&query=%22JUMP%22+tennis+de+table+France,48.862035,2.381048
JURA MOREZ TENNIS DE TABLE,France,https://www.google.com/maps/search/?api=1&query=%22JURA+MOREZ+TENNIS+DE+TABLE%22+tennis+de+table+France,46.558108,6.019890
JURANCON T.T.,France,https://www.google.com/maps/search/?api=1&query=%22JURANCON+T.T.%22+tennis+de+table+France,43.284788,-0.392419
JUVENTUD,Espagne,https://www.google.com/maps/search/?api=1&query=%22JUVENTUD%22+tenis+de+mesa+Espa%C3%B1a,42.341194,-3.722564
KEMBS TT,France,https://www.google.com/maps/search/?api=1&query=%22KEMBS+TT%22+tennis+de+table+France,47.670851,7.497570
KERVIGNAC TENNIS DE TABLE,France,https://www.google.com/maps/search/?api=1&query=%22KERVIGNAC+TENNIS+DE+TABLE%22+tennis+de+table+France,47.760493,-3.240568
KESKASTEL TT,France,https://www.google.com/maps/search/?api=1&query=%22KESKASTEL+TT%22+tennis+de+table+France,48.972037,7.048618
KNUTANGE-NILVANGE TT,France,https://www.google.com/maps/search/?api=1&query=%22KNUTANGE-NILVANGE+TT%22+tennis+de+table+France,49.342968,6.024750
KONACKER HAYANGE S.L.,France,https://www.google.com/maps/search/?api=1&query=%22KONACKER+HAYANGE+S.L.%22+tennis+de+table+France,49.352639,6.064762
KPP PLOUNEVEZ-LOCHRIST,France,https://www.google.com/maps/search/?api=1&query=%22KPP+PLOUNEVEZ-LOCHRIST%22+tennis+de+table+France,48.619882,-4.217382
KREMLIN BICETRE US,France,https://www.google.com/maps/search/?api=1&query=%22KREMLIN+BICETRE+US%22+tennis+de+table+France,48.807173,2.357240
Köpenicker SV-Ajax,Allemagne,https://www.google.com/maps/search/?api=1&query=%22K%C3%B6penicker+SV-Ajax%22+Tischtennis+Deutschland,52.439618,13.565528
L ATOUT STEPHANOIS,France,https://www.google.com/maps/search/?api=1&query=%22L+ATOUT+STEPHANOIS%22+tennis+de+table+France,44.050030,1.468758
L AVENIR MURETAIN T T,France,https://www.google.com/maps/search/?api=1&query=%22L+AVENIR+MURETAIN+T+T%22+tennis+de+table+France,43.449091,1.318791
L HIRONDELLE,France,https://www.google.com/maps/search/?api=1&query=%22L+HIRONDELLE%22+tennis+de+table+France,48.236941,2.362094
L HOPITAL P.P.C. ,France,https://www.google.com/maps/search/?api=1&query=%22L+HOPITAL+P.P.C.+%22+tennis+de+table+France,49.161395,6.739181
L HORME TT,France,https://www.google.com/maps/search/?api=1&query=%22L+HORME+TT%22+tennis+de+table+France,45.485644,4.546049
L'AIGLE SELLOIS TT,France,https://www.google.com/maps/search/?api=1&query=%22L%27AIGLE+SELLOIS+TT%22+tennis+de+table+France,47.276828,1.546344
L'AS DE TREFFL',France,https://www.google.com/maps/search/?api=1&query=%22L%27AS+DE+TREFFL%27%22+tennis+de+table+France,47.675800,-2.609170
L'INTREPIDE CLUB,France,https://www.google.com/maps/search/?api=1&query=%22L%27INTREPIDE+CLUB%22+tennis+de+table+France,14.606646,-61.050972
L'Isle d'Espagnac 3STT,France,https://www.google.com/maps/search/?api=1&query=%22L%27Isle+d%27Espagnac+3STT%22+tennis+de+table+France,45.662589,0.199146
LA BAROCHE S/S LUCE ASB,France,https://www.google.com/maps/search/?api=1&query=%22LA+BAROCHE+S%2FS+LUCE+ASB%22+tennis+de+table+France,48.492828,-0.539005
LA BOURGONCE ST MICHEL TT,France,https://www.google.com/maps/search/?api=1&query=%22LA+BOURGONCE+ST+MICHEL+TT%22+tennis+de+table+France,46.568775,4.406330
LA BOUSBOTTE,France,https://www.google.com/maps/search/?api=1&query=%22LA+BOUSBOTTE%22+tennis+de+table+France,47.240757,6.038126
LA BRESSE T.T.,France,https://www.google.com/maps/search/?api=1&query=%22LA+BRESSE+T.T.%22+tennis+de+table+France,48.006426,6.874683
LA CAPELLE TT,France,https://www.google.com/maps/search/?api=1&query=%22LA+CAPELLE+TT%22+tennis+de+table+France,49.973600,3.917300
LA CHAPELLE - ORRY PING,France,https://www.google.com/maps/search/?api=1&query=%22LA+CHAPELLE+-+ORRY+PING%22+tennis+de+table+France,49.131350,2.514530
LA CHAPELLE ALTT,France,https://www.google.com/maps/search/?api=1&query=%22LA+CHAPELLE+ALTT%22+tennis+de+table+France,48.033385,0.166244
LA CHAPELLE ST LUC AJFB,France,https://www.google.com/maps/search/?api=1&query=%22LA+CHAPELLE+ST+LUC+AJFB%22+tennis+de+table+France,48.320712,4.054964
LA CHARTRE A.P.,France,https://www.google.com/maps/search/?api=1&query=%22LA+CHARTRE+A.P.%22+tennis+de+table+France,47.729019,0.579990
LA CHATELAUDRINAISE,France,https://www.google.com/maps/search/?api=1&query=%22LA+CHATELAUDRINAISE%22+tennis+de+table+France,48.539589,-2.986493
LA CHATILLONNAISE TENNIS DETABLE,France,https://www.google.com/maps/search/?api=1&query=%22LA+CHATILLONNAISE+TENNIS+DETABLE%22+tennis+de+table+France,46.988376,1.178332
LA CHOQUE TTLC,France,https://www.google.com/maps/search/?api=1&query=%22LA+CHOQUE+TTLC%22+tennis+de+table+France,50.677315,2.874301
LA COMPANAISE,France,https://www.google.com/maps/search/?api=1&query=%22LA+COMPANAISE%22+tennis+de+table+France,48.994362,2.662345
LA COULONCHE ASL,France,https://www.google.com/maps/search/?api=1&query=%22LA+COULONCHE+ASL%22+tennis+de+table+France,48.642359,-0.456356
La Couronne COC,France,https://www.google.com/maps/search/?api=1&query=%22La+Couronne+COC%22+tennis+de+table+France,45.609297,0.100015
LA COUTURE TTLRV,France,https://www.google.com/maps/search/?api=1&query=%22LA+COUTURE+TTLRV%22+tennis+de+table+France,50.579772,2.713278
LA CRAVANCHOISE - CRAVANCHE TT,France,https://www.google.com/maps/search/?api=1&query=%22LA+CRAVANCHOISE+-+CRAVANCHE+TT%22+tennis+de+table+France,47.652883,6.828737
La Creche Sainte Neomaye TT,France,https://www.google.com/maps/search/?api=1&query=%22La+Creche+Sainte+Neomaye+TT%22+tennis+de+table+France,46.366066,-0.308192
LA CRIQUE  TT,France,https://www.google.com/maps/search/?api=1&query=%22LA+CRIQUE++TT%22+tennis+de+table+France,49.690091,1.197640
LA DOREE ATT ,France,https://www.google.com/maps/search/?api=1&query=%22LA+DOREE+ATT+%22+tennis+de+table+France,48.448521,-0.964110
LA FERRIERE AUX ETANGS J,France,https://www.google.com/maps/search/?api=1&query=%22LA+FERRIERE+AUX+ETANGS+J%22+tennis+de+table+France,48.645448,-0.523603
La Ferriere SL,France,https://www.google.com/maps/search/?api=1&query=%22La+Ferriere+SL%22+tennis+de+table+France,46.652561,-0.079613
LA FERTE ALAIS S.E.T.T.,France,https://www.google.com/maps/search/?api=1&query=%22LA+FERTE+ALAIS+S.E.T.T.%22+tennis+de+table+France,48.478951,2.348931
LA FERTE MACE ALTT,France,https://www.google.com/maps/search/?api=1&query=%22LA+FERTE+MACE+ALTT%22+tennis+de+table+France,48.593592,-0.358056
LA FERTE VS,France,https://www.google.com/maps/search/?api=1&query=%22LA+FERTE+VS%22+tennis+de+table+France,48.179105,0.653789
LA FEUILLANTINE,France,https://www.google.com/maps/search/?api=1&query=%22LA+FEUILLANTINE%22+tennis+de+table+France,45.502647,4.312590
LA FEUILLIE CREANCES TT,France,https://www.google.com/maps/search/?api=1&query=%22LA+FEUILLIE+CREANCES+TT%22+tennis+de+table+France,49.200692,-1.591043
LA FLECHE TENNIS DE TABLE,France,https://www.google.com/maps/search/?api=1&query=%22LA+FLECHE+TENNIS+DE+TABLE%22+tennis+de+table+France,47.700506,-0.051493
LA FRETTE ESFTT,France,https://www.google.com/maps/search/?api=1&query=%22LA+FRETTE+ESFTT%22+tennis+de+table+France,48.964868,2.181689
LA GARDE TENNIS DE TABLE,France,https://www.google.com/maps/search/?api=1&query=%22LA+GARDE+TENNIS+DE+TABLE%22+tennis+de+table+France,43.129620,6.017158
LA GARENNE COLOMBES AE,France,https://www.google.com/maps/search/?api=1&query=%22LA+GARENNE+COLOMBES+AE%22+tennis+de+table+France,48.907694,2.255617
LA GLACERIE US TT,France,https://www.google.com/maps/search/?api=1&query=%22LA+GLACERIE+US+TT%22+tennis+de+table+France,49.609140,-1.608445
LA HOUSSIERE-VANEMONT ASTT,France,https://www.google.com/maps/search/?api=1&query=%22LA+HOUSSIERE-VANEMONT+ASTT%22+tennis+de+table+France,48.173145,6.879002
LA LONGUEVILLE PPC,France,https://www.google.com/maps/search/?api=1&query=%22LA+LONGUEVILLE+PPC%22+tennis+de+table+France,50.289729,3.854635
LA MADELEINE US,France,https://www.google.com/maps/search/?api=1&query=%22LA+MADELEINE+US%22+tennis+de+table+France,50.662980,3.063270
LA MELORIENNE,France,https://www.google.com/maps/search/?api=1&query=%22LA+MELORIENNE%22+tennis+de+table+France,48.635989,-1.901912
LA MEZIERE A.S. T.T.,France,https://www.google.com/maps/search/?api=1&query=%22LA+MEZIERE+A.S.+T.T.%22+tennis+de+table+France,48.216245,-1.754773
LA MILESSE TTA,France,https://www.google.com/maps/search/?api=1&query=%22LA+MILESSE+TTA%22+tennis+de+table+France,48.058100,0.143687
La Mothe St Heray ACMTT,France,https://www.google.com/maps/search/?api=1&query=%22La+Mothe+St+Heray+ACMTT%22+tennis+de+table+France,46.353095,-0.112615
LA NEUVILLE EN TOURNE A FUY TTC,France,https://www.google.com/maps/search/?api=1&query=%22LA+NEUVILLE+EN+TOURNE+A+FUY+TTC%22+tennis+de+table+France,49.345628,4.376095
La petite raq. Montils-Marignac,France,https://www.google.com/maps/search/?api=1&query=%22La+petite+raq.+Montils-Marignac%22+tennis+de+table+France,45.652500,-0.505647
LA RAQUETTE CAVALAIROISE T.T,France,https://www.google.com/maps/search/?api=1&query=%22LA+RAQUETTE+CAVALAIROISE+T.T%22+tennis+de+table+France,43.169848,6.533752
LA RAQUETTE CHAUMONTOISE,France,https://www.google.com/maps/search/?api=1&query=%22LA+RAQUETTE+CHAUMONTOISE%22+tennis+de+table+France,49.273671,1.892216
LA RAQUETTE GUEGONNAISE,France,https://www.google.com/maps/search/?api=1&query=%22LA+RAQUETTE+GUEGONNAISE%22+tennis+de+table+France,47.933512,-2.565297
LA RAQUETTE MELECIENNE-PLUMELEC,France,https://www.google.com/maps/search/?api=1&query=%22LA+RAQUETTE+MELECIENNE-PLUMELEC%22+tennis+de+table+France,,
LA RICHARDAIS PING,France,https://www.google.com/maps/search/?api=1&query=%22LA+RICHARDAIS+PING%22+tennis+de+table+France,48.603332,-2.040415
La Roche Posay Tennis de Table,France,https://www.google.com/maps/search/?api=1&query=%22La+Roche+Posay+Tennis+de+Table%22+tennis+de+table+France,46.773813,0.818399
La Rochefoucauld UA TT,France,https://www.google.com/maps/search/?api=1&query=%22La+Rochefoucauld+UA+TT%22+tennis+de+table+France,45.741094,0.386261
La Rochelle ASPTT,France,https://www.google.com/maps/search/?api=1&query=%22La+Rochelle+ASPTT%22+tennis+de+table+France,46.186671,-1.179399
La Ronde TT,France,https://www.google.com/maps/search/?api=1&query=%22La+Ronde+TT%22+tennis+de+table+France,46.771307,-0.647914
LA SAINT MICHEL MORTEAU,France,https://www.google.com/maps/search/?api=1&query=%22LA+SAINT+MICHEL+MORTEAU%22+tennis+de+table+France,47.057201,6.606836
LA SAUTERELLE de SAULX,France,https://www.google.com/maps/search/?api=1&query=%22LA+SAUTERELLE+de+SAULX%22+tennis+de+table+France,47.690835,6.271144
LA SAVOUREUSE - CHATENOIS,France,https://www.google.com/maps/search/?api=1&query=%22LA+SAVOUREUSE+-+CHATENOIS%22+tennis+de+table+France,47.563331,6.849314
La Semeuse Nice,France,https://www.google.com/maps/search/?api=1&query=%22La+Semeuse+Nice%22+tennis+de+table+France,43.704751,7.252627
LA SOURCE AL,France,https://www.google.com/maps/search/?api=1&query=%22LA+SOURCE+AL%22+tennis+de+table+France,47.832059,1.933356
LA STEPHANOISE TT,France,https://www.google.com/maps/search/?api=1&query=%22LA+STEPHANOISE+TT%22+tennis+de+table+France,49.262690,0.564635
LA SUZE ES,France,https://www.google.com/maps/search/?api=1&query=%22LA+SUZE+ES%22+tennis+de+table+France,47.893362,0.038208
LA VAILLANTE TULLINS FURES,France,https://www.google.com/maps/search/?api=1&query=%22LA+VAILLANTE+TULLINS+FURES%22+tennis+de+table+France,45.296899,5.486884
LA VILLE DU BOIS CO,France,https://www.google.com/maps/search/?api=1&query=%22LA+VILLE+DU+BOIS+CO%22+tennis+de+table+France,48.662290,2.269591
LA VOULTE TT,France,https://www.google.com/maps/search/?api=1&query=%22LA+VOULTE+TT%22+tennis+de+table+France,44.804917,4.783450
LABOURSE TT,France,https://www.google.com/maps/search/?api=1&query=%22LABOURSE+TT%22+tennis+de+table+France,2.677749,50.496412
LABRUGUIERE FUN PING,France,https://www.google.com/maps/search/?api=1&query=%22LABRUGUIERE+FUN+PING%22+tennis+de+table+France,43.533202,2.267170
Lagarde Albussac Midi Correzien,France,https://www.google.com/maps/search/?api=1&query=%22Lagarde+Albussac+Midi+Correzien%22+tennis+de+table+France,45.131845,1.719910
LAGNY SUR MARNE TENNIS DE TABLE,France,https://www.google.com/maps/search/?api=1&query=%22LAGNY+SUR+MARNE+TENNIS+DE+TABLE%22+tennis+de+table+France,48.878533,2.722147
LAGRUERE-LE MAS-CALONGES,France,https://www.google.com/maps/search/?api=1&query=%22LAGRUERE-LE+MAS-CALONGES%22+tennis+de+table+France,44.374028,0.240817
LAIGNE ASTT,France,https://www.google.com/maps/search/?api=1&query=%22LAIGNE+ASTT%22+tennis+de+table+France,47.841870,-0.816874
LAILLE TT US,France,https://www.google.com/maps/search/?api=1&query=%22LAILLE+TT+US%22+tennis+de+table+France,47.980744,-1.714898
LAILLY CA TT,France,https://www.google.com/maps/search/?api=1&query=%22LAILLY+CA+TT%22+tennis+de+table+France,47.765298,1.688546
LAMBERSART CTT,France,https://www.google.com/maps/search/?api=1&query=%22LAMBERSART+CTT%22+tennis+de+table+France,50.650019,3.026490
LANDERNEAU TT,France,https://www.google.com/maps/search/?api=1&query=%22LANDERNEAU+TT%22+tennis+de+table+France,48.443918,-4.261943
LANDES GENUSSON E,France,https://www.google.com/maps/search/?api=1&query=%22LANDES+GENUSSON+E%22+tennis+de+table+France,46.966543,-1.120939
LANDRECIES TTC,France,https://www.google.com/maps/search/?api=1&query=%22LANDRECIES+TTC%22+tennis+de+table+France,50.123690,3.688628
LANGON ESPERANCE SPORTIVE,France,https://www.google.com/maps/search/?api=1&query=%22LANGON+ESPERANCE+SPORTIVE%22+tennis+de+table+France,47.718947,-1.853593
LANTRIAC TENNIS DE TABLE,France,https://www.google.com/maps/search/?api=1&query=%22LANTRIAC+TENNIS+DE+TABLE%22+tennis+de+table+France,45.004055,4.010395
LAON TT ,France,https://www.google.com/maps/search/?api=1&query=%22LAON+TT+%22+tennis+de+table+France,49.574500,3.626500
LAPUGNOY ASC,France,https://www.google.com/maps/search/?api=1&query=%22LAPUGNOY+ASC%22+tennis+de+table+France,50.515721,2.538984
LARCAY TENNIS DE TABLE,France,https://www.google.com/maps/search/?api=1&query=%22LARCAY+TENNIS+DE+TABLE%22+tennis+de+table+France,47.357126,0.770414
LARCHAMP MONTAUDIN T.T,France,https://www.google.com/maps/search/?api=1&query=%22LARCHAMP+MONTAUDIN+T.T%22+tennis+de+table+France,48.353263,-1.018260
LASSAY Tennis de Table S.C,France,https://www.google.com/maps/search/?api=1&query=%22LASSAY+Tennis+de+Table+S.C%22+tennis+de+table+France,48.436867,-0.493968
LAVAL BOURNY Tennis de Table,France,https://www.google.com/maps/search/?api=1&query=%22LAVAL+BOURNY+Tennis+de+Table%22+tennis+de+table+France,48.062385,-0.790075
LAVAL Francs Archers,France,https://www.google.com/maps/search/?api=1&query=%22LAVAL+Francs+Archers%22+tennis+de+table+France,48.070044,-0.761082
LAVERUNE FRTT,France,https://www.google.com/maps/search/?api=1&query=%22LAVERUNE+FRTT%22+tennis+de+table+France,43.584809,3.802192
LAXOU AMICALE L.EMILE ZOLA,France,https://www.google.com/maps/search/?api=1&query=%22LAXOU+AMICALE+L.EMILE+ZOLA%22+tennis+de+table+France,48.686321,6.142457
LAY SAINT CHRISTOPHE TTLSC,France,https://www.google.com/maps/search/?api=1&query=%22LAY+SAINT+CHRISTOPHE+TTLSC%22+tennis+de+table+France,48.748651,6.198632
LE CATEAU CJTT,France,https://www.google.com/maps/search/?api=1&query=%22LE+CATEAU+CJTT%22+tennis+de+table+France,50.108769,3.538294
LE CAYLAR PPC,France,https://www.google.com/maps/search/?api=1&query=%22LE+CAYLAR+PPC%22+tennis+de+table+France,43.951274,2.895073
LE CHEYLARD TENNIS DE TABLE,France,https://www.google.com/maps/search/?api=1&query=%22LE+CHEYLARD+TENNIS+DE+TABLE%22+tennis+de+table+France,44.908643,4.426500
LE CRES SALAISON  T.T.,France,https://www.google.com/maps/search/?api=1&query=%22LE+CRES+SALAISON++T.T.%22+tennis+de+table+France,43.658798,3.944470
LE CROISIC ESPADON TENNIS TABLE,France,https://www.google.com/maps/search/?api=1&query=%22LE+CROISIC+ESPADON+TENNIS+TABLE%22+tennis+de+table+France,47.289597,-2.517905
LE FLIP MONTOIS - ND DE MONTS,France,https://www.google.com/maps/search/?api=1&query=%22LE+FLIP+MONTOIS+-+ND+DE+MONTS%22+tennis+de+table+France,46.828000,-2.109862
LE GENEST,France,https://www.google.com/maps/search/?api=1&query=%22LE+GENEST%22+tennis+de+table+France,48.096094,-0.888391
LE GRAND LUCE USTT,France,https://www.google.com/maps/search/?api=1&query=%22LE+GRAND+LUCE+USTT%22+tennis+de+table+France,47.867812,0.469533
LE HAILLAN ST MEDARD TT,France,https://www.google.com/maps/search/?api=1&query=%22LE+HAILLAN+ST+MEDARD+TT%22+tennis+de+table+France,44.872738,-0.673589
LE HAVRE S'PORT,France,https://www.google.com/maps/search/?api=1&query=%22LE+HAVRE+S%27PORT%22+tennis+de+table+France,49.488413,0.118301
LE LUDE C.P.,France,https://www.google.com/maps/search/?api=1&query=%22LE+LUDE+C.P.%22+tennis+de+table+France,47.659290,0.152051
LE MANS ASPTT,France,https://www.google.com/maps/search/?api=1&query=%22LE+MANS+ASPTT%22+tennis+de+table+France,48.015720,0.165438
LE MANS CSCM TT,France,https://www.google.com/maps/search/?api=1&query=%22LE+MANS+CSCM+TT%22+tennis+de+table+France,47.972054,0.198715
LE MANS S.O MAINE,France,https://www.google.com/maps/search/?api=1&query=%22LE+MANS+S.O+MAINE%22+tennis+de+table+France,47.981973,0.217671
LE MANS SARTHE TENNIS DE TABLE,France,https://www.google.com/maps/search/?api=1&query=%22LE+MANS+SARTHE+TENNIS+DE+TABLE%22+tennis+de+table+France,47.993988,0.174104
LE MANS U.S.M.,France,https://www.google.com/maps/search/?api=1&query=%22LE+MANS+U.S.M.%22+tennis+de+table+France,48.007261,0.187272
LE MANS VILLARET  TT,France,https://www.google.com/maps/search/?api=1&query=%22LE+MANS+VILLARET++TT%22+tennis+de+table+France,48.014910,0.225821
LE MESNIL MAUGER LPT,France,https://www.google.com/maps/search/?api=1&query=%22LE+MESNIL+MAUGER+LPT%22+tennis+de+table+France,49.088700,0.016908
LE MONDE DU PINGPONG,France,https://www.google.com/maps/search/?api=1&query=%22LE+MONDE+DU+PINGPONG%22+tennis+de+table+France,43.279092,5.413360
LE MÉE SPORTS TT,France,https://www.google.com/maps/search/?api=1&query=%22LE+M%C3%89E+SPORTS+TT%22+tennis+de+table+France,48.543300,2.636173
LE PALAIS-SUR-VIENNE ESP. (87),France,https://www.google.com/maps/search/?api=1&query=%22LE+PALAIS-SUR-VIENNE+ESP.+%2887%29%22+tennis+de+table+France,45.861664,1.323903
LE PING CORBIGEOIS,France,https://www.google.com/maps/search/?api=1&query=%22LE+PING+CORBIGEOIS%22+tennis+de+table+France,47.254728,3.682532
LE PING PHOCEEN,France,https://www.google.com/maps/search/?api=1&query=%22LE+PING+PHOCEEN%22+tennis+de+table+France,43.304007,5.398155
LE PLESSIS PATE T.T.,France,https://www.google.com/maps/search/?api=1&query=%22LE+PLESSIS+PATE+T.T.%22+tennis+de+table+France,48.609995,2.323300
LE PONGISTE BULLYGEOIS,France,https://www.google.com/maps/search/?api=1&query=%22LE+PONGISTE+BULLYGEOIS%22+tennis+de+table+France,50.437166,2.713076
LE PORTEL AP,France,https://www.google.com/maps/search/?api=1&query=%22LE+PORTEL+AP%22+tennis+de+table+France,50.715084,1.589375
LE PRE D AUGE-LA BOISSIERE ATT,France,https://www.google.com/maps/search/?api=1&query=%22LE+PRE+D+AUGE-LA+BOISSIERE+ATT%22+tennis+de+table+France,49.149689,0.132035
LE SAP TT,France,https://www.google.com/maps/search/?api=1&query=%22LE+SAP+TT%22+tennis+de+table+France,48.669742,-1.867717
LE TEIL OASIS TENNIS DE TABLE,France,https://www.google.com/maps/search/?api=1&query=%22LE+TEIL+OASIS+TENNIS+DE+TABLE%22+tennis+de+table+France,44.547253,4.686672
LE TENNIS DE TABLE MANDELIEU,France,https://www.google.com/maps/search/?api=1&query=%22LE+TENNIS+DE+TABLE+MANDELIEU%22+tennis+de+table+France,43.553462,6.941546
LE TRAIT YAINVILLE PONGISTE,France,https://www.google.com/maps/search/?api=1&query=%22LE+TRAIT+YAINVILLE+PONGISTE%22+tennis+de+table+France,49.456165,0.830500
LE TREVOUX ADLTT,France,https://www.google.com/maps/search/?api=1&query=%22LE+TREVOUX+ADLTT%22+tennis+de+table+France,47.896389,-3.641589
LE VAL ST ELOI TT - LA BANNIE,France,https://www.google.com/maps/search/?api=1&query=%22LE+VAL+ST+ELOI+TT+-+LA+BANNIE%22+tennis+de+table+France,47.737352,6.183034
LECELLES TT,France,https://www.google.com/maps/search/?api=1&query=%22LECELLES+TT%22+tennis+de+table+France,50.471517,3.394356
LEDIGNAN ALASC,France,https://www.google.com/maps/search/?api=1&query=%22LEDIGNAN+ALASC%22+tennis+de+table+France,43.984512,4.104967
LEERS OMNISPORT STT,France,https://www.google.com/maps/search/?api=1&query=%22LEERS+OMNISPORT+STT%22+tennis+de+table+France,50.681955,3.241033
LEFOREST TENNIS DE TABLE,France,https://www.google.com/maps/search/?api=1&query=%22LEFOREST+TENNIS+DE+TABLE%22+tennis+de+table+France,50.436238,3.058086
LEGE A.S.T.T.,France,https://www.google.com/maps/search/?api=1&query=%22LEGE+A.S.T.T.%22+tennis+de+table+France,46.886769,-1.593318
LEGION ST PIERRE BREST,France,https://www.google.com/maps/search/?api=1&query=%22LEGION+ST+PIERRE+BREST%22+tennis+de+table+France,48.378725,-4.535208
LEKA ENEA IRUN,Espagne,https://www.google.com/maps/search/?api=1&query=%22LEKA+ENEA+IRUN%22+tenis+de+mesa+Espa%C3%B1a,43.341191,-1.772099
LENS TT,France,https://www.google.com/maps/search/?api=1&query=%22LENS+TT%22+tennis+de+table+France,50.442043,2.824394
LEOPARDS DE PLOERMEL,France,https://www.google.com/maps/search/?api=1&query=%22LEOPARDS+DE+PLOERMEL%22+tennis+de+table+France,47.928119,-2.396103
LEPIC POPULAIRE,France,https://www.google.com/maps/search/?api=1&query=%22LEPIC+POPULAIRE%22+tennis+de+table+France,48.897657,2.356341
LES ACHARDS TT U.S.,France,https://www.google.com/maps/search/?api=1&query=%22LES+ACHARDS+TT+U.S.%22+tennis+de+table+France,46.616933,-1.657799
LES AGEUX TT,France,https://www.google.com/maps/search/?api=1&query=%22LES+AGEUX+TT%22+tennis+de+table+France,49.317209,2.601916
LES COPING DU PONG,France,https://www.google.com/maps/search/?api=1&query=%22LES+COPING+DU+PONG%22+tennis+de+table+France,45.341168,1.685022
LES JEUNES D'ARGENTRE TT,France,https://www.google.com/maps/search/?api=1&query=%22LES+JEUNES+D%27ARGENTRE+TT%22+tennis+de+table+France,48.058113,-1.148923
LES LILAS TT,France,https://www.google.com/maps/search/?api=1&query=%22LES+LILAS+TT%22+tennis+de+table+France,48.887172,2.426454
LES LOUPS D'ANGERS TT,France,https://www.google.com/maps/search/?api=1&query=%22LES+LOUPS+D%27ANGERS+TT%22+tennis+de+table+France,47.487145,-0.524829
Les Loups de DAMVILLERS ASTT ,France,https://www.google.com/maps/search/?api=1&query=%22Les+Loups+de+DAMVILLERS+ASTT+%22+tennis+de+table+France,49.338753,5.400085
LES MAZURES TT,France,https://www.google.com/maps/search/?api=1&query=%22LES+MAZURES+TT%22+tennis+de+table+France,49.889715,4.624550
